student_id,standard,subject,parent_involvement,term_marks,study_time,quiz_accuracy,assignment_score,attendance_rate,total_attendance_days,video_completion,practice_attempts,session_consistency,pause_frequency,rewind_frequency,extracurricular_hours,discipline_incidents,engagement_score,risk_level
2555,12th,Mathematics,Medium,74,107,0.5865551959371395,72,0.4721503730702415,103,0.406770409733216,8,7,2,3,4,3,0.41204149722661976,MEDIUM
2556,9th,History,Low,76,131,0.619575776370773,91,0.883200924170598,194,0.7518966138164209,12,1,6,3,13,2,0.6354253121932351,MEDIUM
2557,10th,Computer Science,Low,39,197,0.6422602037978398,63,0.6836608076424546,150,0.38838259237070794,8,7,0,6,15,0,0.5246863702816165,MEDIUM
2558,11th,Computer Science,Low,41,46,0.67611827385183,49,0.8997316161059976,197,0.45778494696290706,6,4,4,6,7,1,0.3244473121184962,MEDIUM
2559,11th,Mathematics,Low,69,227,0.3445918279064178,54,0.6601681406534472,145,0.707233093113751,8,1,5,5,15,2,0.6922265705788337,MEDIUM
2560,11th,History,Low,55,244,0.46123073714544316,40,0.936484962696325,206,0.4406041911712433,5,1,1,6,5,0,0.5682416764684973,MEDIUM
2561,11th,Computer Science,Medium,56,202,0.13358679721755798,82,0.47831945004510107,105,0.27997671041925465,8,3,1,0,10,3,0.4879906841677019,HIGH
2562,12th,Science,High,65,260,0.7918812788782376,36,0.7316690234130407,160,0.884711312897956,10,2,8,8,1,0,0.8338845251591824,MEDIUM
2563,12th,Science,Medium,46,177,0.8533895516100121,31,0.6522622416977152,143,0.9299398427144975,1,6,1,5,0,2,0.6213092704191323,MEDIUM
2564,10th,History,Medium,38,23,0.279313087136991,37,0.943083648678235,207,0.6640579448267037,10,1,2,7,8,0,0.4296231779306815,MEDIUM
2565,11th,Mathematics,Low,35,174,0.28129956816671364,79,0.5929357045001318,130,0.8300356940780681,1,2,0,4,4,3,0.5773476109645606,HIGH
2566,11th,Computer Science,Medium,73,273,0.13783276197137864,86,0.8983766692865973,197,0.9879871192972777,13,5,8,6,1,2,0.9325281810522446,MEDIUM
2567,9th,Mathematics,Low,53,260,0.9733454405132387,34,0.6947328354241048,152,0.6532972766378432,5,6,0,2,13,1,0.6746522439884706,MEDIUM
2568,12th,Science,Medium,98,285,0.8264679113055062,35,0.7959800663023481,175,0.9179133789250121,2,6,3,0,19,2,0.7738320182366715,MEDIUM
2569,11th,Computer Science,Low,70,0,0.42463288261542886,41,0.9208251651836894,202,0.42332927474831294,1,6,6,6,12,3,0.18266504323265853,HIGH
2570,10th,Mathematics,Low,55,85,0.5337174443228427,82,0.9978344902933565,219,0.7304251922984675,15,2,1,4,11,3,0.6055034102527204,MEDIUM
2571,10th,English,Medium,72,68,0.36277026458578177,50,0.8117976910534037,178,0.15022491966716173,7,3,7,0,8,2,0.2440899678668647,HIGH
2572,12th,History,Medium,81,30,0.6375195714898759,20,0.5201653670424479,114,0.8100744000491303,6,7,7,8,5,3,0.44402976001965216,MEDIUM
2573,10th,History,High,50,197,0.7455775711001574,94,0.5093083953044768,112,0.8468228302566106,7,3,2,8,3,0,0.6947291321026443,MEDIUM
2574,10th,English,High,23,90,0.5026316301926849,25,0.5163726774243749,113,0.4610578928265927,5,5,3,5,9,0,0.3710898237973037,HIGH
2575,12th,Science,High,31,15,0.8862347739624611,28,0.36853582420964875,81,0.6750595142895967,8,7,10,8,4,1,0.3966904723825054,MEDIUM
2576,11th,Computer Science,Medium,72,275,0.565323275996929,71,0.33751922435020854,74,0.8725249921531227,8,7,6,6,3,2,0.8223433301945825,MEDIUM
2577,11th,History,Medium,80,161,0.22982794217002972,99,0.7065900134265883,155,0.8952473480581452,1,3,4,7,19,1,0.5860989392232581,MEDIUM
2578,10th,English,Low,38,191,0.6600622382538774,81,0.8674119690551847,190,0.19587837188494087,15,2,4,1,3,0,0.5330180154206431,MEDIUM
2579,10th,English,High,75,150,0.5160078693170224,77,0.3252941778707521,71,0.8447389718796077,9,6,1,1,12,1,0.6578955887518431,MEDIUM
2580,11th,Science,Low,28,112,0.9421046767735533,38,0.6966440074952883,153,0.34681901673349025,4,2,5,3,15,3,0.3413942733600628,HIGH
2581,12th,Science,Low,44,272,0.45270452884232215,32,0.5602327848559805,123,0.7545762067039691,8,6,3,0,10,2,0.771163816014921,MEDIUM
2582,10th,Mathematics,Low,73,175,0.4625791652350937,51,0.9247396417903329,203,0.3926477381432998,2,2,4,7,18,2,0.41705909525731993,HIGH
2583,9th,History,Low,66,148,0.6856960508034492,28,0.40177085021662035,88,0.15069670356751944,4,7,10,4,17,2,0.31094534809367447,HIGH
2584,12th,Mathematics,High,60,177,0.5742875964937852,68,0.694402403506682,152,0.28888363886599683,14,3,4,6,0,0,0.5382201222130654,MEDIUM
2585,10th,English,Low,70,222,0.4370048897845914,56,0.9796444948963547,215,0.4678045982443756,7,2,1,1,3,3,0.5764551726310836,MEDIUM
2586,10th,Computer Science,Medium,69,258,0.9907969741120806,50,0.5415230765255439,119,0.7671057580549383,1,4,7,4,8,0,0.6641756365553088,MEDIUM
2587,9th,Computer Science,Medium,26,272,0.3719669589994752,50,0.8192438379054539,180,0.19063326458112184,14,6,10,8,8,3,0.625586639165782,HIGH
2588,9th,Science,Medium,46,188,0.3497759127865257,78,0.9177158085280597,201,0.8316407124101438,5,7,0,8,10,3,0.6499896182973909,MEDIUM
2589,11th,Computer Science,High,67,89,0.8779848656698931,74,0.43034739373021014,94,0.9972559827661696,10,7,1,1,4,2,0.6509023931064678,MEDIUM
2590,12th,Computer Science,Low,74,261,0.10303564919549996,38,0.9947690261834028,218,0.8094318788612128,3,6,6,1,5,0,0.7117727515444852,MEDIUM
2591,12th,Computer Science,High,82,155,0.2811278448144169,82,0.8665706655273211,190,0.5263628680259933,11,5,6,4,19,1,0.5638784805437307,MEDIUM
2592,11th,English,Low,25,199,0.6314020194357784,21,0.39629498067877766,87,0.6113441897613517,14,4,1,2,5,1,0.6965376759045407,HIGH
2593,12th,Computer Science,High,54,54,0.24620547506019838,64,0.5176192903603863,113,0.10554445747240711,14,2,0,0,7,2,0.30088444965562955,HIGH
2594,12th,Computer Science,High,51,253,0.9872235304512293,62,0.7374790268501406,162,0.2883464540698577,15,3,9,0,18,0,0.6526719149612765,MEDIUM
2595,12th,Computer Science,Low,97,172,0.517776060179468,20,0.9194424338230747,202,0.9090893183140408,13,5,0,4,0,3,0.7663023939922831,MEDIUM
2596,12th,Mathematics,High,25,199,0.6376276674644958,80,0.4363848658145942,96,0.11955646246166729,11,4,0,2,4,2,0.45982258498466694,HIGH
2597,12th,English,Low,82,101,0.24433611859467383,22,0.8118439077818465,178,0.9143154576072837,5,2,5,8,18,1,0.5670595163762469,MEDIUM
2598,9th,Science,Medium,37,284,0.36044029078473505,63,0.4894536092526145,107,0.20192734731535067,2,7,9,2,1,1,0.48610427225947367,HIGH
2599,12th,Mathematics,Medium,50,150,0.653162304411474,26,0.8637915154393652,190,0.21976671696295086,5,7,6,2,15,3,0.35457335345184704,HIGH
2600,9th,History,Medium,71,110,0.5945980359577578,52,0.7784094190925233,171,0.25781491977123017,6,3,1,2,1,0,0.3297926345751587,MEDIUM
2601,12th,English,High,35,265,0.8059275508970495,28,0.6660363242680251,146,0.8194467924596767,9,2,5,0,8,1,0.801112050317204,MEDIUM
2602,11th,English,Medium,75,90,0.3423098607168846,49,0.7549061736863001,166,0.5303679178081415,2,6,3,2,17,0,0.3588138337899233,MEDIUM
2603,10th,History,Low,86,176,0.6881879320358806,37,0.913511671873672,200,0.23067696720703815,4,4,8,4,15,0,0.3802707868828153,MEDIUM
2604,9th,History,Medium,81,230,0.3618779551739789,75,0.5704981018925386,125,0.7181216376987924,12,4,10,7,6,1,0.7539153217461837,MEDIUM
2605,12th,History,Medium,100,28,0.6280773577715083,50,0.83847512610922,184,0.9466195296931996,11,5,7,6,8,1,0.5626478118772799,MEDIUM
2606,11th,Science,High,71,300,0.6445278709166877,91,0.4112338044128475,90,0.6152063268227247,7,7,7,3,11,2,0.7394158640624233,MEDIUM
2607,10th,Computer Science,Low,24,194,0.20965520021903988,82,0.790829895809331,173,0.18883000514848464,14,3,1,3,18,0,0.5208653353927272,MEDIUM
2608,9th,English,High,72,238,0.5937697996176395,69,0.8254601537301973,181,0.14927554555978584,1,1,10,3,0,2,0.390376884890581,HIGH
2609,10th,Computer Science,High,99,266,0.11074446995876425,20,0.6100983877281186,134,0.8162851238881846,6,2,4,7,5,0,0.7611807162219406,MEDIUM
2610,11th,Computer Science,Low,36,213,0.5510896762372224,38,0.8555354737097041,188,0.6634752871369914,12,3,1,7,1,1,0.7093901148547966,MEDIUM
2611,9th,History,High,50,81,0.7277696997472675,83,0.6899723561145139,151,0.9303916052121413,0,1,2,1,16,0,0.48015664208485653,MEDIUM
2612,10th,Science,Low,35,127,0.16554945609098987,72,0.955392078368626,210,0.5925251359431891,6,3,7,6,13,2,0.486343387710609,HIGH
2613,12th,Mathematics,Medium,76,261,0.9448397347753245,25,0.37872650517295514,83,0.15615586291874806,0,2,4,4,12,0,0.41046234516749924,HIGH
2614,9th,Science,Low,40,66,0.5128799787905088,36,0.39157499838562726,86,0.4633181649987852,3,2,3,1,10,1,0.3133272659995141,HIGH
2615,10th,Computer Science,Low,60,61,0.9445746480616557,65,0.8896992094311889,195,0.692191619732276,14,5,4,2,15,2,0.5448766478929105,MEDIUM
2616,11th,Science,Low,58,132,0.19665858132201924,91,0.8896528921964464,195,0.44639681584353674,3,4,7,6,17,0,0.39455872633741473,MEDIUM
2617,11th,History,High,56,136,0.9549123349775812,92,0.629857325845781,138,0.9996322570662097,11,4,9,5,19,0,0.727852902826484,LOW
2618,9th,Mathematics,Low,60,27,0.19827738948281204,74,0.9747735469105614,214,0.46484075230637056,15,4,6,5,2,0,0.42193630092254825,MEDIUM
2619,10th,History,Low,72,210,0.5153462186062024,25,0.7755725230386922,170,0.5916125138027951,4,5,5,6,0,0,0.5699783388544514,MEDIUM
2620,9th,Mathematics,Low,93,204,0.944192860054179,89,0.9879972727334434,217,0.3028528293613115,1,4,1,5,13,3,0.40647446507785795,MEDIUM
2621,9th,Computer Science,Medium,51,252,0.30943738034998436,87,0.6726767766409227,147,0.23692438387197257,13,3,9,1,16,0,0.6041030868821224,MEDIUM
2622,10th,Mathematics,Low,44,37,0.13130648277286067,59,0.4411293409736109,97,0.6807749847069258,13,4,4,7,2,1,0.494976660549437,HIGH
2623,10th,Mathematics,High,72,42,0.8137996075253988,85,0.6110751889203914,134,0.6297514722241139,11,4,9,6,11,1,0.4545672555563122,MEDIUM
2624,12th,Mathematics,Low,83,116,0.6362952739021088,28,0.9863407893629101,216,0.10390497166565583,10,6,8,5,1,2,0.32956198866626235,MEDIUM
2625,10th,Science,Low,52,189,0.5625290736112967,30,0.5592897671205852,123,0.3563033813179679,11,2,8,4,1,0,0.5411880191938538,MEDIUM
2626,11th,Science,Medium,57,45,0.13090904591789654,39,0.9699115031943832,213,0.6792216157116229,15,5,8,5,11,3,0.5316886462846492,MEDIUM
2627,9th,Computer Science,Low,98,165,0.6879081419261606,62,0.8579149433720215,188,0.8310244111592047,14,5,2,2,4,3,0.7390764311303485,MEDIUM
2628,9th,Mathematics,High,27,202,0.2544610166961083,77,0.6094744294550982,134,0.3811317877358599,5,7,8,1,15,1,0.48845271509434396,HIGH
2629,11th,English,Low,20,232,0.9380770121842258,97,0.6793097223703084,149,0.6826927323599684,5,4,8,8,4,3,0.6490770929439873,MEDIUM
2630,10th,Computer Science,High,93,244,0.7171542559681139,45,0.7252073540976068,159,0.33873213713576156,13,6,4,0,2,1,0.6341595215209713,MEDIUM
2631,11th,Mathematics,Medium,78,208,0.7363304992304528,57,0.7660362593112139,168,0.7213419051663126,7,7,5,1,5,0,0.6592034287331918,MEDIUM
2632,11th,Mathematics,Low,54,247,0.3093222453501524,55,0.35368945163058374,77,0.7281531987962162,15,7,6,0,18,2,0.8205946128518198,MEDIUM
2633,12th,Science,Medium,35,294,0.8926784542510465,74,0.9535116366913492,209,0.21720111896763106,12,1,9,7,11,0,0.6388804475870524,MEDIUM
2634,11th,Computer Science,Low,33,157,0.583959313704881,25,0.7178997991704659,157,0.6985808055793045,9,2,9,3,7,3,0.6087656555650551,HIGH
2635,9th,Mathematics,High,24,0,0.8713757600328075,22,0.9518044537226737,209,0.4002104635123327,11,4,9,5,5,2,0.30675085207159974,MEDIUM
2636,11th,Mathematics,Medium,99,216,0.34385272734904837,84,0.7423289299018553,163,0.2553354384333647,0,1,5,4,13,2,0.3901341753733459,HIGH
2637,9th,Computer Science,Low,40,248,0.7799155417884215,83,0.6017108423068257,132,0.5503251094963968,3,7,4,7,2,1,0.5907967104652254,MEDIUM
2638,9th,English,High,77,68,0.6171102132940427,77,0.6968496080754325,153,0.5070670155178492,11,3,0,6,10,2,0.440160139540473,MEDIUM
2639,9th,Computer Science,Medium,76,29,0.14357737522952346,77,0.8806522918281994,193,0.7964873299557973,1,6,3,0,6,1,0.3705949319823189,MEDIUM
2640,10th,Computer Science,Low,30,114,0.46480809139595824,37,0.5282880820161716,116,0.17606395824509669,10,6,7,7,8,3,0.35575891663137205,HIGH
2641,12th,English,Medium,90,7,0.2655194186111184,42,0.969522039953143,213,0.8107779419486028,7,2,7,3,10,1,0.4269778434461078,MEDIUM
2642,9th,Computer Science,Low,27,274,0.42325622909088045,48,0.6261686384640155,137,0.1954741258983661,11,6,5,6,12,0,0.5901896503593465,MEDIUM
2643,9th,Mathematics,High,100,35,0.4450164708387002,42,0.9693659014681704,213,0.2867131252711557,3,5,2,2,17,3,0.20135191677512898,MEDIUM
2644,10th,Computer Science,High,33,43,0.5274355177255463,55,0.9165296303202841,201,0.564293906496704,13,1,7,1,9,0,0.4563842292653483,MEDIUM
2645,9th,English,Medium,68,154,0.6402613984556168,89,0.8373633694910685,184,0.516857140020182,7,4,6,0,1,3,0.5054095226747395,MEDIUM
2646,11th,History,Medium,52,76,0.6138798872483793,100,0.6272064596060443,137,0.9899730772606433,12,1,10,4,6,2,0.6573225642375907,MEDIUM
2647,11th,Computer Science,Low,43,77,0.13509226423449558,25,0.710861601020024,156,0.6305263419361954,1,5,8,2,14,3,0.3682105367744782,HIGH
2648,12th,Science,High,90,100,0.7756202966398497,53,0.886620588652228,195,0.39469203572222256,12,3,2,2,9,0,0.4512101476222224,MEDIUM
2649,9th,Mathematics,Low,57,29,0.9542654960254914,63,0.6808390613052904,149,0.910133981689587,13,1,10,7,11,3,0.5760535926758348,MEDIUM
2650,10th,Mathematics,High,98,38,0.41381316008646996,63,0.8167327035769436,179,0.38099346110425336,3,4,5,0,19,0,0.24306405110836804,MEDIUM
2651,11th,Science,Medium,69,238,0.2617722112044327,46,0.8534613357047343,187,0.34639807166946107,11,1,0,1,8,2,0.6025592286677846,MEDIUM
2652,10th,Science,Low,83,12,0.5860014068038467,71,0.6591666719680793,145,0.5449346156789735,8,6,7,0,18,0,0.3406405129382561,MEDIUM
2653,10th,Computer Science,Low,100,121,0.7344216354197297,61,0.6753732628475682,148,0.9218573060257712,4,3,1,6,5,1,0.5834095890769752,MEDIUM
2654,11th,Science,High,21,143,0.7110144050748969,44,0.43848430205531763,96,0.7376628297329547,5,1,4,3,18,3,0.5523984652265153,HIGH
2655,10th,History,High,58,171,0.6508986197507725,93,0.47131742439495894,103,0.7097348939205974,9,3,5,2,0,0,0.631893957568239,MEDIUM
2656,11th,English,High,93,246,0.2316090269153877,58,0.9334602282359483,205,0.7534695385348866,14,7,3,2,1,0,0.8160544820806214,MEDIUM
2657,10th,Science,Medium,33,246,0.8531424049626986,58,0.8882307288643225,195,0.6936765496982994,14,3,8,2,14,0,0.7921372865459865,MEDIUM
2658,11th,Science,Low,31,44,0.48305940617693377,31,0.3070857909780798,67,0.7838167237011513,14,7,2,1,10,1,0.5588600228137939,HIGH
2659,9th,History,High,100,252,0.299321724728683,30,0.9085713101916435,199,0.27348581955622014,11,2,1,4,17,2,0.5920609944891548,MEDIUM
2660,12th,Mathematics,Medium,97,290,0.17763952695678686,22,0.31766441991076144,69,0.25953245808544134,8,2,2,0,0,1,0.5971463165675099,HIGH
2661,11th,Mathematics,High,70,206,0.47504720347574414,41,0.6207962820596298,136,0.4259470094122635,8,4,4,4,3,2,0.5517121370982387,MEDIUM
2662,11th,Computer Science,Low,29,6,0.6561757421625766,23,0.34720290827763184,76,0.8658638009162493,6,4,0,7,3,1,0.43434552036649976,HIGH
2663,12th,History,High,63,241,0.6988399382363569,27,0.9781761969200182,215,0.7430087939470388,10,4,9,6,3,0,0.7518701842454822,MEDIUM
2664,11th,English,Low,59,109,0.9664632202575311,33,0.9806234790629513,215,0.6098260085584922,1,3,3,2,17,1,0.4025970700900635,MEDIUM
2665,11th,English,Medium,79,113,0.23783327529738169,33,0.7276096593766319,160,0.11750269373030786,6,3,0,8,0,3,0.2776677441587898,HIGH
2666,10th,History,Medium,89,275,0.9871962986777968,35,0.5745434375764735,126,0.3122220555422799,8,7,8,6,6,2,0.5982221555502453,MEDIUM
2667,12th,English,High,50,95,0.6892082925150051,51,0.6583949251362056,144,0.8231625482949091,1,2,2,0,13,0,0.4692650193179636,MEDIUM
2668,9th,Mathematics,Low,56,293,0.5088061519364814,83,0.8336095243373409,183,0.3182380237757968,6,6,1,5,15,2,0.5979618761769854,MEDIUM
2669,11th,English,Low,92,188,0.8993748032633434,95,0.4562350718041286,100,0.7572611774718526,11,7,4,3,14,0,0.7002378043220745,LOW
2670,12th,English,Low,77,287,0.7250317677580536,35,0.6092057438518506,134,0.2661708384368956,6,7,0,5,4,0,0.569135002041425,MEDIUM
2671,10th,History,High,62,153,0.4138454933713137,71,0.8160880831771593,179,0.6457308023794227,15,3,9,2,12,3,0.662292320951769,MEDIUM
2672,9th,History,Low,90,57,0.8956771269188155,38,0.576774734485989,126,0.6653902300304515,2,7,6,4,4,1,0.3688227586788473,MEDIUM
2673,12th,English,Low,57,49,0.6999539111375813,88,0.3223975654648875,70,0.7767696031178335,5,2,8,2,17,3,0.4427078412471334,MEDIUM
2674,9th,Science,Low,27,206,0.7289536202147975,31,0.6551760933385837,144,0.49450816080607596,7,1,0,6,4,2,0.5658032643224304,HIGH
2675,9th,History,Low,53,51,0.9067508992774236,24,0.8161878137776826,179,0.6694072291769252,15,4,7,4,4,1,0.5357628916707702,MEDIUM
2676,9th,Computer Science,High,36,149,0.5035745871721498,61,0.983771486429192,216,0.5382728098482564,9,4,7,3,5,2,0.5339757906059692,MEDIUM
2677,11th,Computer Science,High,36,52,0.6912136953637809,36,0.3259323072381455,71,0.9526042408584816,7,5,6,6,13,1,0.5437083630100594,MEDIUM
2678,11th,Mathematics,Low,72,212,0.7702201194740024,91,0.677944421505684,149,0.5696926543166567,13,6,9,6,1,3,0.6838770617266627,MEDIUM
2679,10th,English,Low,34,65,0.5085460523177034,29,0.6149570634972702,135,0.28863809481536906,2,2,3,8,14,0,0.228788571259481,HIGH
2680,10th,Science,Medium,83,231,0.1751069041640141,35,0.46971415250365794,103,0.7011032942247727,5,5,6,2,15,2,0.6551079843565758,HIGH
2681,12th,Mathematics,Medium,76,298,0.7942957921849246,35,0.7464339040330663,164,0.5936205953875722,1,4,1,7,4,2,0.6481149048216955,MEDIUM
2682,10th,English,Low,39,150,0.14303471746902566,61,0.41453574499904744,91,0.823446547498132,13,5,5,6,15,3,0.7027119523325862,HIGH
2683,9th,History,Low,80,204,0.7461229615504644,22,0.4987053371203969,109,0.25922043783391924,1,1,10,8,0,3,0.38902150846690103,HIGH
2684,9th,Computer Science,Medium,44,254,0.9197876876720977,42,0.8472301731225871,186,0.3348456424065144,12,7,4,1,7,1,0.6326049236292725,MEDIUM
2685,11th,Science,Medium,97,136,0.4122720985330166,47,0.6222882180178884,136,0.9294661966579498,7,5,4,5,0,2,0.6464531453298467,MEDIUM
2686,9th,Computer Science,Low,46,134,0.19185560662404416,64,0.9955694528439192,219,0.9370235019216664,10,1,10,4,6,3,0.6868094007686666,MEDIUM
2687,12th,History,High,66,53,0.309577590811757,87,0.5705225209041558,125,0.49803108982740185,9,4,7,2,5,1,0.3898791025976274,MEDIUM
2688,9th,English,High,47,64,0.6060534077128532,43,0.6242827462701515,137,0.1429760639065869,4,3,0,6,7,1,0.19585709222930145,HIGH
2689,9th,History,Low,25,1,0.9483937687954778,38,0.5101804334619738,112,0.3758995617633638,4,7,7,4,4,2,0.2050264913720122,HIGH
2690,12th,History,Low,60,131,0.5610544568975051,94,0.4654055243337318,102,0.3224103889791503,10,2,3,5,14,1,0.43696415559166013,MEDIUM
2691,10th,Computer Science,Medium,78,31,0.20146355937702665,59,0.9455969878363719,208,0.47320916679542957,3,7,9,3,19,3,0.2706170000515052,HIGH
2692,10th,Science,Medium,97,242,0.6650048563447042,65,0.8241786480901117,181,0.3860205569907288,10,5,5,6,15,3,0.6104082227962915,MEDIUM
2693,12th,History,High,80,191,0.7595604431091473,59,0.5333817725409893,117,0.8460931094672088,9,7,5,6,16,3,0.7131039104535503,MEDIUM
2694,11th,Computer Science,Low,99,141,0.45395530299351183,81,0.7901091927520072,173,0.10273241721290864,3,6,0,4,10,2,0.2690929668851635,MEDIUM
2695,9th,Science,Medium,68,147,0.7493626579108731,37,0.9760486253055924,214,0.6801686681603484,7,1,7,6,1,3,0.5614008005974728,MEDIUM
2696,12th,English,High,24,88,0.39234053362527077,31,0.35183357592973974,77,0.697843202640439,2,6,3,6,0,0,0.4231372810561756,HIGH
2697,9th,English,High,30,48,0.810181136436772,33,0.4851530830596015,106,0.6945639177601386,10,4,8,7,16,1,0.47515890043738873,MEDIUM
2698,11th,Mathematics,High,59,135,0.4069649436130621,80,0.44040498443650095,96,0.5685352124631128,15,6,6,0,0,0,0.6074140849852452,MEDIUM
2699,9th,Computer Science,Medium,89,190,0.33049638244056334,31,0.908848214551087,199,0.6499936657988227,2,6,10,3,1,1,0.539997466319529,MEDIUM
2700,12th,Science,Medium,58,148,0.8912632653024175,46,0.4254332306860612,93,0.8294448803833812,7,4,3,0,16,2,0.6224446188200192,MEDIUM
2701,9th,History,Low,89,86,0.5936260790578566,25,0.5156531971927648,113,0.8057771008195432,2,3,0,2,3,3,0.4636441736611507,HIGH
2702,10th,English,Low,39,7,0.35664065986751625,52,0.6807025413283293,149,0.13116283946056936,11,7,8,7,11,1,0.20846513578422776,HIGH
2703,11th,Science,High,23,222,0.9415782006823605,99,0.7347660489108647,161,0.127392882163578,1,6,9,6,9,1,0.36029048619876447,MEDIUM
